date,sku,stock_eod_qty,oos_flag,verified_available_flag,gross_sales_qty,return_qty,net_sales_qty,demand_baseline_qty,lost_sales_qty,lost_sales_value_est,ps_prijem_qty,ps_prijem_value,ps_unit_cost,lost_purchase_cost_est,lost_profit_est,sp_unit_net_price,sp_discount_share,sp_qty,sp_net_value,method_used,confidence_score,poslato_sum,pristiglo_sum,prvi_verifikovan_dt
2026-01-12,BD-SMEDPR,13.0,0,1,0.0,0.0,0.0,0.4639948800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.75,0.0,0.0,0.0,EWMA_FALLBACK,0.2,80.0,80.0,2025-10-29
2026-01-13,BD-SMEDPR,11.0,0,1,2.0,0.0,2.0,0.7711959040000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,2.0,10580.0,EWMA_FALLBACK,0.2,80.0,80.0,2025-10-29
2026-01-14,BD-SMEDPR,12.0,0,1,0.0,1.0,-1.0,0.6169567232000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,80.0,80.0,2025-10-29
2026-01-15,BD-SMEDPR,10.0,0,1,2.0,0.0,2.0,0.8935653785600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,2.0,10580.0,EWMA_FALLBACK,0.2,80.0,80.0,2025-10-29
2026-01-16,BD-SMEDPR,10.0,0,1,0.0,0.0,0.0,0.7148523028480002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,80.0,80.0,2025-10-29
2026-01-17,BD-SMEDPR,10.0,0,1,0.0,0.0,0.0,0.5718818422784001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,80.0,80.0,2025-10-29
2026-01-18,BD-SMEDPR,10.0,0,1,0.0,0.0,0.0,0.4575054738227201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,80.0,80.0,2025-10-29
2026-01-19,BD-SMEDPR,10.0,0,1,0.0,0.0,0.0,0.3660043790581761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,80.0,80.0,2025-10-29
2026-01-20,BD-SMEDPR,11.0,0,1,0.0,1.0,-1.0,0.2928035032465409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,80.0,80.0,2025-10-29
2026-01-21,BD-SMEDPR,8.0,0,1,3.0,0.0,3.0,0.8342428025972328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,1.0,5290.0,EWMA_FALLBACK,0.2,80.0,80.0,2025-10-29
2026-01-09,BD-SRP,1.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,1.0,5290.0,EWMA_FALLBACK,0.2,70.0,70.0,2025-10-29
2026-01-10,BD-SRP,1.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,70.0,70.0,2025-10-29
2026-01-11,BD-SRP,1.0,0,1,0.0,0.0,0.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,70.0,70.0,2025-10-29
2026-01-12,BD-SRP,0.0,1,1,1.0,0.0,1.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5210.5,0.5,2.0,10421.0,EWMA_FALLBACK,0.2,70.0,70.0,2025-10-29
2026-01-13,BD-SRP,0.0,1,1,0.0,0.0,0.0,0.12800000000000003,0.12800000000000003,677.1200000000001,0.0,0.0,0.0,0.0,677.1200000000001,5290.0,0.0,1.0,5290.0,EWMA_FALLBACK,0.2,70.0,70.0,2025-10-29
2026-01-14,BD-SRP,1.0,0,1,0.0,1.0,-1.0,0.10240000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,70.0,70.0,2025-10-29
2026-01-15,BD-SRP,2.0,0,1,0.0,1.0,-1.0,0.08192000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,70.0,70.0,2025-10-29
2026-01-16,BD-SRP,2.0,0,1,0.0,0.0,0.0,0.06553600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,70.0,70.0,2025-10-29
2026-01-17,BD-SRP,2.0,0,1,0.0,0.0,0.0,0.052428800000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,70.0,70.0,2025-10-29
2026-01-18,BD-SRP,2.0,0,1,0.0,0.0,0.0,0.04194304000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,70.0,70.0,2025-10-29
2026-01-19,BD-SRP,2.0,0,1,0.0,0.0,0.0,0.033554432000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,70.0,70.0,2025-10-29
2026-01-20,BD-SRP,1.0,0,1,1.0,0.0,1.0,0.22684354560000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,70.0,70.0,2025-10-29
2026-01-16,Crni kratki opk (KRO-1B ) kom,30.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-17,Crni kratki opk (KRO-1B ) kom,30.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-18,Crni kratki opk (KRO-1B ) kom,30.0,0,1,0.0,0.0,0.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-19,Crni kratki opk (KRO-1B ) kom,25.0,0,1,5.0,0.0,5.0,1.1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-05,Crni kratki rep (KRR-1B ) kom,24.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-06,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-07,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-08,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.10240000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-09,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.08192000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-10,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.06553600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-11,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.052428800000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-12,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.04194304000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-13,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.033554432000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-14,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.026843545600000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-15,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.021474836480000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-16,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.01717986918400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-17,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.013743895347200009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-18,Crni kratki rep (KRR-1B ) kom,24.0,0,1,0.0,0.0,0.0,0.010995116277760009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-19,Crni kratki rep (KRR-1B ) kom,23.0,0,1,1.0,0.0,1.0,0.20879609302220803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-20,Crni kratki rep (KRR-1B ) kom,23.0,0,1,0.0,0.0,0.0,0.16703687441776643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-21,Crni kratki rep (KRR-1B ) kom,21.0,0,1,2.0,0.0,2.0,0.5336294995342132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,,,
2026-01-19,DR-1B,42.0,0,1,2.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,186.0,185.0,2024-06-11
2026-01-16,DR-4,28.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,85.0,85.0,2024-10-21
2026-01-17,DR-4,28.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,85.0,85.0,2024-10-21
2026-01-18,DR-4,28.0,0,1,0.0,0.0,0.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,85.0,85.0,2024-10-21
2026-01-19,DR-4,28.0,0,1,0.0,0.0,0.0,0.10240000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,85.0,85.0,2024-10-21
2026-01-20,DR-4,27.0,0,1,1.0,0.0,1.0,0.28192000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,85.0,85.0,2024-10-21
2026-01-06,DR-6,24.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,1.0,4750.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-07,DR-6,24.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-08,DR-6,24.0,0,1,0.0,0.0,0.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-09,DR-6,24.0,0,1,0.0,0.0,0.0,0.10240000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-10,DR-6,24.0,0,1,0.0,0.0,0.0,0.08192000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-11,DR-6,24.0,0,1,0.0,0.0,0.0,0.06553600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-12,DR-6,24.0,0,1,0.0,0.0,0.0,0.052428800000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-13,DR-6,24.0,0,1,0.0,0.0,0.0,0.04194304000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-14,DR-6,23.0,0,1,1.0,0.0,1.0,0.23355443200000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,1.0,4750.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-15,DR-6,23.0,0,1,0.0,0.0,0.0,0.18684354560000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-16,DR-6,23.0,0,1,0.0,0.0,0.0,0.14947483648000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-17,DR-6,23.0,0,1,0.0,0.0,0.0,0.11957986918400004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-18,DR-6,23.0,0,1,0.0,0.0,0.0,0.09566389534720005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-19,DR-6,23.0,0,1,0.0,0.0,0.0,0.07653111627776005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-20,DR-6,23.0,0,1,0.0,0.0,0.0,0.06122489302220804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-21,DR-6,21.0,0,1,2.0,0.0,2.0,0.44897991441776647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-14,DR-SRP,29.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,1.0,4750.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-05-15
2026-01-16,EKS-1B,102.0,0,1,2.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,390.0,390.0,2024-06-11
2026-01-17,EKS-1B,102.0,0,1,0.0,0.0,0.0,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,390.0,390.0,2024-06-11
2026-01-18,EKS-1B,102.0,0,1,0.0,0.0,0.0,0.25600000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,390.0,390.0,2024-06-11
2026-01-19,EKS-1B,98.0,0,1,4.0,0.0,4.0,1.0048000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,390.0,390.0,2024-06-11
2026-01-20,EKS-1B,97.0,0,1,1.0,0.0,1.0,1.00384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,2.0,8900.0,EWMA_FALLBACK,0.2,390.0,390.0,2024-06-11
2026-01-21,EKS-1B,96.0,0,1,1.0,0.0,1.0,1.0030720000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,390.0,390.0,2024-06-11
2026-01-06,EKS-4,88.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-07,EKS-4,88.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-08,EKS-4,87.0,0,1,1.0,0.0,1.0,0.32800000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-09,EKS-4,87.0,0,1,0.0,0.0,0.0,0.2624000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-10,EKS-4,87.0,0,1,0.0,0.0,0.0,0.20992000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-11,EKS-4,87.0,0,1,0.0,0.0,0.0,0.16793600000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-12,EKS-4,85.0,0,1,2.0,0.0,2.0,0.5343488000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-13,EKS-4,85.0,0,1,0.0,0.0,0.0,0.4274790400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-14,EKS-4,83.0,0,1,2.0,0.0,2.0,0.7419832320000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,2.0,8900.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-15,EKS-4,79.0,0,1,4.0,0.0,4.0,1.3935865856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,4.0,17800.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-16,EKS-4,79.0,0,1,0.0,0.0,0.0,1.1148692684800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-17,EKS-4,79.0,0,1,0.0,0.0,0.0,0.8918954147840001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-18,EKS-4,79.0,0,1,0.0,0.0,0.0,0.7135163318272002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-19,EKS-4,78.0,0,1,1.0,0.0,1.0,0.7708130654617602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,303.0,302.0,2024-06-11
2026-01-09,EKS-6,49.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,260.0,260.0,2024-06-11
2026-01-10,EKS-6,49.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,260.0,260.0,2024-06-11
2026-01-11,EKS-6,49.0,0,1,0.0,0.0,0.0,0.12800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,260.0,260.0,2024-06-11
2026-01-12,EKS-6,47.0,0,1,2.0,0.0,2.0,0.5024000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,260.0,260.0,2024-06-11
2026-01-13,EKS-6,47.0,0,1,0.0,0.0,0.0,0.40192000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,260.0,260.0,2024-06-11
2026-01-14,EKS-6,47.0,0,1,1.0,1.0,0.0,0.32153600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,260.0,260.0,2024-06-11
2026-01-15,EKS-6,47.0,0,1,0.0,0.0,0.0,0.25722880000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,260.0,260.0,2024-06-11
2026-01-16,EKS-6,47.0,0,1,0.0,0.0,0.0,0.20578304000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,260.0,260.0,2024-06-11
2026-01-17,EKS-6,47.0,0,1,0.0,0.0,0.0,0.16462643200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,260.0,260.0,2024-06-11
2026-01-18,EKS-6,47.0,0,1,0.0,0.0,0.0,0.13170114560000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,260.0,260.0,2024-06-11
2026-01-19,EKS-6,46.0,0,1,1.0,0.0,1.0,0.3053609164800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,260.0,260.0,2024-06-11
2026-01-20,EKS-6,45.0,0,1,1.0,0.0,1.0,0.4442887331840001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,260.0,260.0,2024-06-11
2026-01-05,EKS-613,51.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-06,EKS-613,50.0,0,1,1.0,0.0,1.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,2.0,8900.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-07,EKS-613,50.0,0,1,0.0,0.0,0.0,0.28800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-08,EKS-613,50.0,0,1,0.0,0.0,0.0,0.23040000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-09,EKS-613,50.0,0,1,0.0,0.0,0.0,0.18432000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-10,EKS-613,50.0,0,1,0.0,0.0,0.0,0.14745600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-11,EKS-613,50.0,0,1,0.0,0.0,0.0,0.11796480000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-12,EKS-613,49.0,0,1,1.0,0.0,1.0,0.29437184000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-13,EKS-613,49.0,0,1,0.0,0.0,0.0,0.23549747200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-14,EKS-613,49.0,0,1,0.0,0.0,0.0,0.18839797760000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-15,EKS-613,49.0,0,1,0.0,0.0,0.0,0.15071838208000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-16,EKS-613,47.0,0,1,2.0,0.0,2.0,0.5205747056640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-17,EKS-613,47.0,0,1,0.0,0.0,0.0,0.4164597645312001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-18,EKS-613,47.0,0,1,0.0,0.0,0.0,0.3331678116249601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-19,EKS-613,46.0,0,1,1.0,0.0,1.0,0.4665342492999681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,115.0,80.0,2024-06-11
2026-01-19,EKS-K16,51.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,175.0,175.0,2024-06-11
2026-01-08,EKS-PLAT,23.0,0,1,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,1.0,4450.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-08-16
2026-01-09,EKS-PLAT,23.0,0,1,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,EWMA_FALLBACK,0.2,50.0,50.0,2025-08-16
